customer_id,decision,matched_uid
C912732,MATCH,SDN-69967
C261769,MATCH,SDN-46104
C187937,NO_MATCH,
C460361,MATCH,SDN-59369
C463559,NO_MATCH,
C968675,NO_MATCH,
C315248,NO_MATCH,
C913027,NO_MATCH,
C608162,MATCH,SDN-43496
C376344,NO_MATCH,
C372884,MATCH,SDN-51142
C805151,NO_MATCH,
C458765,NO_MATCH,
C738438,NO_MATCH,
C803290,NO_MATCH,
C718299,MATCH,SDN-22463
C532959,NO_MATCH,
C634303,NO_MATCH,
C452101,NO_MATCH,
C295826,NO_MATCH,
C452704,MATCH,SDN-59285
C312481,NO_MATCH,
C922775,NO_MATCH,
C389739,NO_MATCH,
C334290,MATCH,SDN-85263
C532835,MATCH,SDN-12114
C596386,NO_MATCH,
C503076,NO_MATCH,
C399793,NO_MATCH,
C327384,NO_MATCH,
C795560,NO_MATCH,
C953385,NO_MATCH,
C578536,NO_MATCH,
C341565,NO_MATCH,
C128161,NO_MATCH,
C384893,MATCH,SDN-11481
C264666,NO_MATCH,
C311429,NO_MATCH,
C484341,MATCH,SDN-43355
C554785,MATCH,SDN-71583
C417202,NO_MATCH,
C443162,MATCH,SDN-94982
C134915,NO_MATCH,
C491476,NO_MATCH,
C164155,NO_MATCH,
C744409,MATCH,SDN-22392
C263778,NO_MATCH,
C230050,MATCH,SDN-75999
C118353,NO_MATCH,
C488748,NO_MATCH,
C334151,MATCH,SDN-84744
C293793,NO_MATCH,
C936053,MATCH,SDN-80930
C199718,MATCH,SDN-50802
C616435,NO_MATCH,
C799241,NO_MATCH,
C660554,MATCH,SDN-53310
C402060,NO_MATCH,
C589830,MATCH,SDN-55217
C217689,NO_MATCH,
C459199,NO_MATCH,
C313878,NO_MATCH,
C627483,NO_MATCH,
C208846,NO_MATCH,
C785034,NO_MATCH,
C391301,MATCH,SDN-20680
C601549,MATCH,SDN-23155
C518962,NO_MATCH,
C681925,NO_MATCH,
C726919,NO_MATCH,
C632607,NO_MATCH,
C784141,NO_MATCH,
C462857,NO_MATCH,
C549106,NO_MATCH,
C203655,MATCH,SDN-75848
C850967,NO_MATCH,
C703781,NO_MATCH,
C793815,NO_MATCH,
C928404,MATCH,SDN-86391
C843286,NO_MATCH,
C141564,NO_MATCH,
C604279,NO_MATCH,
C208715,NO_MATCH,
C736164,NO_MATCH,
C247425,NO_MATCH,
C346956,MATCH,SDN-34505
C979793,NO_MATCH,
C177462,NO_MATCH,
C540003,MATCH,SDN-68666
C136639,MATCH,SDN-18743
C603479,NO_MATCH,
C440469,NO_MATCH,
C119175,MATCH,SDN-13023
C231538,NO_MATCH,
C402447,MATCH,SDN-14012
C732114,NO_MATCH,
C750369,NO_MATCH,
C677895,NO_MATCH,
C589374,MATCH,SDN-57936
C106602,NO_MATCH,
C250355,NO_MATCH,
C192293,NO_MATCH,
C599196,MATCH,SDN-42211
C496713,NO_MATCH,
C263984,MATCH,SDN-82578
C834611,NO_MATCH,
C843208,NO_MATCH,
C597038,NO_MATCH,
C513744,MATCH,SDN-44113
C779618,NO_MATCH,
C477434,NO_MATCH,
C107288,NO_MATCH,
C374778,NO_MATCH,
C113888,NO_MATCH,
C528875,MATCH,SDN-21491
C440724,MATCH,SDN-81334
C133554,MATCH,SDN-22613
C989987,NO_MATCH,
C289469,NO_MATCH,
C288789,NO_MATCH,
C382735,MATCH,SDN-18275
C847841,NO_MATCH,
C173813,NO_MATCH,
C527122,MATCH,SDN-22268
C277734,NO_MATCH,
C822243,NO_MATCH,
C162249,NO_MATCH,
C894233,MATCH,SDN-46922
C728715,NO_MATCH,
C934942,NO_MATCH,
C637822,NO_MATCH,
C669755,NO_MATCH,
C507220,NO_MATCH,
C787397,MATCH,SDN-63249
C815704,NO_MATCH,
C947859,MATCH,SDN-55123
C188173,NO_MATCH,
C190909,MATCH,SDN-21491
C287217,NO_MATCH,
C418179,MATCH,SDN-63307
C430056,MATCH,SDN-56315
C239068,NO_MATCH,
C438027,NO_MATCH,
C832114,NO_MATCH,
C397931,NO_MATCH,
C756047,NO_MATCH,
C839621,NO_MATCH,
C269946,NO_MATCH,
C540843,NO_MATCH,
C949264,NO_MATCH,
C592888,MATCH,SDN-40433
C386371,NO_MATCH,
C920591,NO_MATCH,
C985212,NO_MATCH,
C751358,NO_MATCH,
C989418,NO_MATCH,
C760245,NO_MATCH,
C509260,NO_MATCH,
C343804,MATCH,SDN-85342
C892803,NO_MATCH,
C221388,MATCH,SDN-92352
C307554,NO_MATCH,
C766186,NO_MATCH,
C525144,NO_MATCH,
C377164,NO_MATCH,
C721892,NO_MATCH,
C771386,MATCH,SDN-68717
C861324,MATCH,SDN-76343
C708375,NO_MATCH,
C271279,MATCH,SDN-65582
C932187,NO_MATCH,
C317945,NO_MATCH,
C670615,NO_MATCH,
C186255,NO_MATCH,
C556918,NO_MATCH,
C673712,NO_MATCH,
C589748,NO_MATCH,
C804095,MATCH,SDN-17935
C962124,MATCH,SDN-26418
C227906,NO_MATCH,
C435493,NO_MATCH,
C861688,NO_MATCH,
C551849,NO_MATCH,
C776603,MATCH,SDN-37396
C768654,MATCH,SDN-39614
C941235,NO_MATCH,
C702067,NO_MATCH,
C446485,MATCH,SDN-91861
C617396,NO_MATCH,
C771965,NO_MATCH,
C866914,MATCH,SDN-43299
C424689,NO_MATCH,
C282643,NO_MATCH,
C141729,NO_MATCH,
C309144,NO_MATCH,
C274797,MATCH,SDN-14240
C880973,MATCH,SDN-71631
C856530,MATCH,SDN-21929
C675951,MATCH,SDN-94035
C478808,NO_MATCH,
C142236,NO_MATCH,
C735107,NO_MATCH,
C558031,MATCH,SDN-76300
C134118,NO_MATCH,
C201810,NO_MATCH,
C852481,MATCH,SDN-99735
C891682,MATCH,SDN-97604
C567478,NO_MATCH,
C693635,NO_MATCH,
C614941,NO_MATCH,
C222102,NO_MATCH,
C163724,MATCH,SDN-44064
C283571,NO_MATCH,
C486487,MATCH,SDN-87087
C500670,NO_MATCH,
C354146,NO_MATCH,
C284117,NO_MATCH,
C775862,NO_MATCH,
C342710,MATCH,SDN-10431
C709973,NO_MATCH,
C761549,NO_MATCH,
C579889,NO_MATCH,
C755532,NO_MATCH,
C255128,NO_MATCH,
C967787,NO_MATCH,
C452307,NO_MATCH,
C330861,MATCH,SDN-79984
C555507,NO_MATCH,
C307199,NO_MATCH,
C801715,NO_MATCH,
C838900,NO_MATCH,
C791025,MATCH,SDN-96292
C634614,MATCH,SDN-81788
C586158,NO_MATCH,
C470520,NO_MATCH,
C363068,NO_MATCH,
C779825,NO_MATCH,
C837552,NO_MATCH,
C524230,NO_MATCH,
C499206,NO_MATCH,
C204992,NO_MATCH,
C137111,NO_MATCH,
C269469,MATCH,SDN-67187
C803900,NO_MATCH,
C602307,NO_MATCH,
C892958,NO_MATCH,
C701080,NO_MATCH,
C659043,NO_MATCH,
C735920,NO_MATCH,
C639325,MATCH,SDN-37451
C322318,NO_MATCH,
C690006,NO_MATCH,
C451441,MATCH,SDN-14172
C425844,NO_MATCH,
C186020,MATCH,SDN-41132
C691430,NO_MATCH,
C432412,NO_MATCH,
C783289,MATCH,SDN-20914
C253630,NO_MATCH,
C917303,NO_MATCH,
C418491,MATCH,SDN-17968
C415456,NO_MATCH,
C932603,MATCH,SDN-84374
C205734,NO_MATCH,
C612434,NO_MATCH,
C522425,NO_MATCH,
C865162,MATCH,SDN-20089
C406873,MATCH,SDN-95087
C531829,NO_MATCH,
C484219,NO_MATCH,
C980546,NO_MATCH,
C305815,NO_MATCH,
C936608,NO_MATCH,
C601965,NO_MATCH,
C338559,NO_MATCH,
C646846,MATCH,SDN-97166
C448168,MATCH,SDN-53689
C951212,MATCH,SDN-50058
C198705,NO_MATCH,
C828316,NO_MATCH,
C596773,NO_MATCH,
C154027,NO_MATCH,
C522360,NO_MATCH,
C920819,NO_MATCH,
C344161,NO_MATCH,
C454097,NO_MATCH,
C552743,MATCH,SDN-21660
C707229,NO_MATCH,
C110047,NO_MATCH,
C610520,NO_MATCH,
C789146,NO_MATCH,
C253665,MATCH,SDN-24747
C213657,MATCH,SDN-51591
C302402,NO_MATCH,
C940168,NO_MATCH,
C370265,NO_MATCH,
C407524,NO_MATCH,
C673477,MATCH,SDN-98331
C878888,MATCH,SDN-81531
C758265,NO_MATCH,
C700801,NO_MATCH,
C562037,MATCH,SDN-91888
C486755,NO_MATCH,
C832328,MATCH,SDN-19041
C117762,MATCH,SDN-78602
C535305,MATCH,SDN-49413
C666540,NO_MATCH,
C278370,NO_MATCH,
C818942,MATCH,SDN-17923
C801771,MATCH,SDN-32066
C443008,MATCH,SDN-94761
C134099,MATCH,SDN-54373
C666188,MATCH,SDN-66057
C879079,MATCH,SDN-19493
C874268,NO_MATCH,
C957615,NO_MATCH,
C804620,MATCH,SDN-35588
C205092,NO_MATCH,
C393837,NO_MATCH,
C119288,MATCH,SDN-22695
C808165,MATCH,SDN-23367
C700273,NO_MATCH,
C397807,NO_MATCH,
C573660,NO_MATCH,
C951283,NO_MATCH,
C157899,NO_MATCH,
C997507,NO_MATCH,
C734178,MATCH,SDN-76694
C866096,MATCH,SDN-36973
C358664,NO_MATCH,
C483677,NO_MATCH,
C841909,MATCH,SDN-21287
C554722,NO_MATCH,
C762519,NO_MATCH,
C345518,MATCH,SDN-72000
C793107,MATCH,SDN-46351
C401504,MATCH,SDN-41986
C997928,NO_MATCH,
C318253,MATCH,SDN-87374
C298907,NO_MATCH,
C533874,NO_MATCH,
C599813,MATCH,SDN-82439
C960894,NO_MATCH,
C895084,MATCH,SDN-31384
C951073,NO_MATCH,
C639316,NO_MATCH,
C816480,NO_MATCH,
C957663,NO_MATCH,
C936899,MATCH,SDN-11062
C524066,MATCH,SDN-91156
C200761,NO_MATCH,
C426335,NO_MATCH,
C441476,NO_MATCH,
C602779,NO_MATCH,
C387137,MATCH,SDN-52155
C263021,MATCH,SDN-95626
C125661,MATCH,SDN-30893
C675427,NO_MATCH,
C259941,NO_MATCH,
C527754,NO_MATCH,
C279751,MATCH,SDN-57362
C406471,NO_MATCH,
C570114,NO_MATCH,
C115473,NO_MATCH,
C746746,MATCH,SDN-72250
C499705,NO_MATCH,
C993758,NO_MATCH,
C698497,MATCH,SDN-60774
C721608,MATCH,SDN-65692
C836329,NO_MATCH,
C990648,NO_MATCH,
C249664,MATCH,SDN-80640
C181485,MATCH,SDN-91473
C305994,MATCH,SDN-74171
C708861,NO_MATCH,
C517400,MATCH,SDN-42096
C453396,MATCH,SDN-49583
C921129,NO_MATCH,
C949850,NO_MATCH,
C859829,MATCH,SDN-92396
C540748,MATCH,SDN-41449
C674778,NO_MATCH,
C540872,NO_MATCH,
C392807,MATCH,SDN-34541
C906830,NO_MATCH,
C810270,NO_MATCH,
C560908,NO_MATCH,
C824261,NO_MATCH,
C461438,NO_MATCH,
C493420,MATCH,SDN-78968
C915285,NO_MATCH,
C487665,NO_MATCH,
C105137,NO_MATCH,
C942547,NO_MATCH,
C209084,MATCH,SDN-27609
C833818,NO_MATCH,
C225933,NO_MATCH,
C843174,NO_MATCH,
C163047,NO_MATCH,
C424779,MATCH,SDN-35261
C653121,NO_MATCH,
C656817,MATCH,SDN-71844
C362371,NO_MATCH,
C721073,MATCH,SDN-15365
C106732,MATCH,SDN-45901
C566842,NO_MATCH,
C275123,NO_MATCH,
C578951,MATCH,SDN-52865
C760707,NO_MATCH,
C574077,MATCH,SDN-21012
C805950,NO_MATCH,
C437574,NO_MATCH,
C377003,NO_MATCH,
C978615,NO_MATCH,
C912556,NO_MATCH,
C112149,NO_MATCH,
C720150,NO_MATCH,
C782972,MATCH,SDN-50194
C450411,MATCH,SDN-39679
C650312,NO_MATCH,
C821942,MATCH,SDN-20739
C508109,NO_MATCH,
C192136,NO_MATCH,
C498991,MATCH,SDN-17272
C983465,NO_MATCH,
C144365,MATCH,SDN-62468
C836982,NO_MATCH,
C443328,NO_MATCH,
C183637,NO_MATCH,
C320616,MATCH,SDN-56042
C964724,MATCH,SDN-39651
C733459,NO_MATCH,
C853072,NO_MATCH,
C853775,NO_MATCH,
C275823,NO_MATCH,
C759795,MATCH,SDN-85338
C204386,NO_MATCH,
C296319,MATCH,SDN-50202
C249541,NO_MATCH,
C874414,MATCH,SDN-44648
C307332,MATCH,SDN-27625
C532722,NO_MATCH,
C930613,NO_MATCH,
C852019,NO_MATCH,
C544711,NO_MATCH,
C188977,NO_MATCH,
C796873,MATCH,SDN-19796
C838458,NO_MATCH,
C543051,MATCH,SDN-18481
C699552,NO_MATCH,
C824883,NO_MATCH,
C260704,NO_MATCH,
C589302,MATCH,SDN-80620
C151082,MATCH,SDN-21420
C672597,NO_MATCH,
C293965,NO_MATCH,
C562815,NO_MATCH,
C669306,NO_MATCH,
C404106,MATCH,SDN-22780
C477220,MATCH,SDN-68761
C972652,NO_MATCH,
C690247,MATCH,SDN-47002
C570634,NO_MATCH,
C470517,NO_MATCH,
C804757,NO_MATCH,
C293154,MATCH,SDN-79722
C831992,NO_MATCH,
C331213,NO_MATCH,
C779787,MATCH,SDN-18275
C244666,NO_MATCH,
C545777,NO_MATCH,
C856634,MATCH,SDN-82873
C529400,NO_MATCH,
C996342,MATCH,SDN-43124
C526755,NO_MATCH,
C860398,NO_MATCH,
C803679,NO_MATCH,
C718569,MATCH,SDN-96685
C505317,MATCH,SDN-69757
C110739,NO_MATCH,
C466699,NO_MATCH,
C220496,MATCH,SDN-92403
C660668,NO_MATCH,
C449188,NO_MATCH,
C551261,NO_MATCH,
C783416,NO_MATCH,
C584503,NO_MATCH,
C296647,MATCH,SDN-45916
C785792,NO_MATCH,
C501738,NO_MATCH,
C766949,NO_MATCH,
C772796,NO_MATCH,
C835944,NO_MATCH,
C719178,NO_MATCH,
C615040,NO_MATCH,
C109627,NO_MATCH,
C952093,NO_MATCH,
C630785,MATCH,SDN-20105
C562591,NO_MATCH,
C180977,MATCH,SDN-78146
C567262,MATCH,SDN-81107
C958904,NO_MATCH,
C315302,MATCH,SDN-82187
C697863,MATCH,SDN-18326
C427659,NO_MATCH,
C943930,MATCH,SDN-84555
C311502,NO_MATCH,
C933234,NO_MATCH,
C315613,NO_MATCH,
C918857,NO_MATCH,
C453146,NO_MATCH,
C756717,NO_MATCH,
C654184,MATCH,SDN-55685
C561047,NO_MATCH,
C763870,MATCH,SDN-35118
C197584,NO_MATCH,
C771507,NO_MATCH,
C333098,NO_MATCH,
C704944,NO_MATCH,
C902557,NO_MATCH,
C363817,NO_MATCH,
C147433,NO_MATCH,
C996812,NO_MATCH,
C600455,NO_MATCH,
C197351,NO_MATCH,
C601154,MATCH,SDN-91126
C386202,MATCH,SDN-85760
C853665,NO_MATCH,
C585815,NO_MATCH,
C603035,MATCH,SDN-24244
C594647,NO_MATCH,
C417222,MATCH,SDN-38736
C321180,MATCH,SDN-77273
C528068,NO_MATCH,
C641628,NO_MATCH,
C671151,MATCH,SDN-96447
C124973,MATCH,SDN-64569
C717707,MATCH,SDN-99045
C847280,NO_MATCH,
C934091,NO_MATCH,
C133931,NO_MATCH,
C384050,NO_MATCH,
C548988,NO_MATCH,
C343195,NO_MATCH,
C247399,MATCH,SDN-37057
C482021,MATCH,SDN-13926
C782446,NO_MATCH,
C686790,NO_MATCH,
C875403,NO_MATCH,
C226112,MATCH,SDN-58297
C436571,MATCH,SDN-26689
C197745,NO_MATCH,
C463238,MATCH,SDN-60925
C727927,NO_MATCH,
C320203,NO_MATCH,
C824629,NO_MATCH,
C253534,NO_MATCH,
C370784,MATCH,SDN-76257
C278305,NO_MATCH,
C773117,NO_MATCH,
C684113,MATCH,SDN-52294
C491915,NO_MATCH,
C535353,NO_MATCH,
C944025,NO_MATCH,
C516539,MATCH,SDN-57545
C912998,MATCH,SDN-29137
C437106,NO_MATCH,
C629136,MATCH,SDN-10191
C680947,NO_MATCH,
C956610,NO_MATCH,
C541464,NO_MATCH,
C841271,NO_MATCH,
C394865,NO_MATCH,
C203720,MATCH,SDN-63600
C307835,NO_MATCH,
C587591,NO_MATCH,
C413291,MATCH,SDN-98921
C679443,MATCH,SDN-79775
C698312,NO_MATCH,
C945900,NO_MATCH,
C152574,NO_MATCH,
C476831,NO_MATCH,
C697514,NO_MATCH,
C625078,MATCH,SDN-52704
C926814,MATCH,SDN-57230
C959513,NO_MATCH,
C280529,MATCH,SDN-81104
C905826,MATCH,SDN-45816
C872831,MATCH,SDN-73435
C212700,NO_MATCH,
C563800,NO_MATCH,
C238393,MATCH,SDN-95408
C764750,NO_MATCH,
C276621,MATCH,SDN-72411
C617182,NO_MATCH,
C129365,NO_MATCH,
C421764,NO_MATCH,
C154625,NO_MATCH,
C115919,MATCH,SDN-40993
C116042,NO_MATCH,
C354057,NO_MATCH,
C870612,NO_MATCH,
C769010,NO_MATCH,
C685966,NO_MATCH,
C163023,MATCH,SDN-10404
C870447,NO_MATCH,
C746093,MATCH,SDN-46223
C540321,NO_MATCH,
C289547,NO_MATCH,
C399414,NO_MATCH,
C535919,NO_MATCH,
C799695,MATCH,SDN-63935
C451282,NO_MATCH,
C457702,NO_MATCH,
C459146,NO_MATCH,
C314629,NO_MATCH,
C329849,NO_MATCH,
C478857,NO_MATCH,
C371747,NO_MATCH,
C472953,NO_MATCH,
C903583,NO_MATCH,
C506434,NO_MATCH,
C555140,MATCH,SDN-28328
C287624,MATCH,SDN-36086
C259741,NO_MATCH,
C810766,NO_MATCH,
C130245,NO_MATCH,
C411614,NO_MATCH,
C606713,MATCH,SDN-78137
C478932,NO_MATCH,
C197146,NO_MATCH,
C364079,NO_MATCH,
C315190,MATCH,SDN-42211
C178499,MATCH,SDN-83576
C381807,NO_MATCH,
C377393,NO_MATCH,
C428830,NO_MATCH,
C405556,NO_MATCH,
C768521,NO_MATCH,
C175495,MATCH,SDN-16315
C301022,MATCH,SDN-71678
C584597,MATCH,SDN-12519
C493988,NO_MATCH,
C432446,NO_MATCH,
C510842,NO_MATCH,
C415748,NO_MATCH,
C622249,NO_MATCH,
C514852,NO_MATCH,
C339146,NO_MATCH,
C296092,MATCH,SDN-23519
C312422,NO_MATCH,
C742076,MATCH,SDN-79708
C782212,NO_MATCH,
C150146,MATCH,SDN-50077
C985340,NO_MATCH,
C450248,NO_MATCH,
C379766,MATCH,SDN-62248
C610655,NO_MATCH,
C718884,NO_MATCH,
C613878,MATCH,SDN-80124
C887420,NO_MATCH,
C933002,MATCH,SDN-14235
C664512,MATCH,SDN-87527
C294687,NO_MATCH,
C588530,NO_MATCH,
C318065,MATCH,SDN-77359
C352814,MATCH,SDN-37704
C686146,MATCH,SDN-50015
C751960,MATCH,SDN-38206
C623543,NO_MATCH,
C608458,NO_MATCH,
C928020,NO_MATCH,
C451417,NO_MATCH,
C105601,NO_MATCH,
C868778,MATCH,SDN-10539
C972639,NO_MATCH,
C151312,NO_MATCH,
C681428,NO_MATCH,
C235360,NO_MATCH,
C957070,MATCH,SDN-26086
C568930,NO_MATCH,
C239097,NO_MATCH,
C887418,MATCH,SDN-12916
C463630,NO_MATCH,
C306385,MATCH,SDN-43570
C957703,NO_MATCH,
C620723,MATCH,SDN-31344
C726417,NO_MATCH,
C926915,NO_MATCH,
C702298,MATCH,SDN-20138
C516322,NO_MATCH,
C305081,MATCH,SDN-13196
C357850,NO_MATCH,
C611965,NO_MATCH,
C915139,NO_MATCH,
C866055,NO_MATCH,
C926584,NO_MATCH,
C116624,NO_MATCH,
C945498,MATCH,SDN-28945
C731346,MATCH,SDN-30385
C842431,MATCH,SDN-91212
C932094,NO_MATCH,
C280901,MATCH,SDN-90134
C928516,NO_MATCH,
C535020,NO_MATCH,
C787868,NO_MATCH,
C199626,MATCH,SDN-95234
C953623,NO_MATCH,
C680048,MATCH,SDN-50498
C418734,NO_MATCH,
C920056,MATCH,SDN-22790
C152552,NO_MATCH,
C595496,NO_MATCH,
C296349,NO_MATCH,
C917542,MATCH,SDN-94743
C621609,NO_MATCH,
C872395,MATCH,SDN-89366
C681969,NO_MATCH,
C864621,NO_MATCH,
C537438,MATCH,SDN-40260
C776046,NO_MATCH,
C569180,MATCH,SDN-67362
C583962,MATCH,SDN-24778
C730688,MATCH,SDN-23530
C915400,NO_MATCH,
C764585,NO_MATCH,
C360534,MATCH,SDN-24276
C735921,NO_MATCH,
C306062,MATCH,SDN-61011
C924332,MATCH,SDN-35832
C669866,MATCH,SDN-69610
C157135,NO_MATCH,
C959503,NO_MATCH,
C973244,NO_MATCH,
C768959,MATCH,SDN-74235
C696855,NO_MATCH,
C340208,MATCH,SDN-63158
C998343,NO_MATCH,
C457937,NO_MATCH,
C756087,MATCH,SDN-88301
C520250,MATCH,SDN-36153
C660514,MATCH,SDN-41447
C602911,MATCH,SDN-55607
C822866,MATCH,SDN-91162
C567643,NO_MATCH,
C282339,NO_MATCH,
C499148,NO_MATCH,
C699110,NO_MATCH,
C273688,MATCH,SDN-94275
C876944,NO_MATCH,
C472236,NO_MATCH,
C686062,MATCH,SDN-12189
C615619,NO_MATCH,
C726253,NO_MATCH,
C849462,NO_MATCH,
C280511,NO_MATCH,
C579465,MATCH,SDN-68996
C867390,MATCH,SDN-66844
C843413,MATCH,SDN-36931
C594289,NO_MATCH,
C660922,MATCH,SDN-80781
C108621,NO_MATCH,
C325615,NO_MATCH,
C716200,MATCH,SDN-62388
C628608,NO_MATCH,
C986964,MATCH,SDN-68759
C270370,NO_MATCH,
C649503,NO_MATCH,
C101224,NO_MATCH,
C936201,NO_MATCH,
C292592,NO_MATCH,
C952846,NO_MATCH,
C794233,NO_MATCH,
C513089,NO_MATCH,
C562806,MATCH,SDN-16946
C824944,NO_MATCH,
C750568,NO_MATCH,
C659725,NO_MATCH,
C226130,NO_MATCH,
C126513,MATCH,SDN-34679
C737865,NO_MATCH,
C809065,NO_MATCH,
C986172,MATCH,SDN-96054
C322674,NO_MATCH,
C593163,MATCH,SDN-50645
C520449,MATCH,SDN-78264
C853340,NO_MATCH,
C895400,NO_MATCH,
C795936,NO_MATCH,
C601752,MATCH,SDN-76473
C864589,NO_MATCH,
C799667,NO_MATCH,
C582822,MATCH,SDN-31317
C279130,NO_MATCH,
C753650,NO_MATCH,
C516671,MATCH,SDN-24747
C655754,NO_MATCH,
C913751,NO_MATCH,
C896509,NO_MATCH,
C170170,NO_MATCH,
C903082,MATCH,SDN-29709
C295655,MATCH,SDN-29115
C111552,NO_MATCH,
C390447,NO_MATCH,
C167659,NO_MATCH,
C623298,NO_MATCH,
C350304,NO_MATCH,
C121387,NO_MATCH,
C147021,MATCH,SDN-66100
C224533,NO_MATCH,
C938888,NO_MATCH,
C776745,NO_MATCH,
C169782,NO_MATCH,
C954311,NO_MATCH,
C840060,NO_MATCH,
C687273,NO_MATCH,
C429017,NO_MATCH,
C103173,NO_MATCH,
C916155,NO_MATCH,
C713066,NO_MATCH,
C508525,NO_MATCH,
C224747,NO_MATCH,
C231641,NO_MATCH,
C324933,NO_MATCH,
C912464,NO_MATCH,
C384170,MATCH,SDN-32430
C492445,MATCH,SDN-98912
C161715,NO_MATCH,
C488650,NO_MATCH,
C181602,NO_MATCH,
C494624,NO_MATCH,
C228617,NO_MATCH,
C795300,NO_MATCH,
C798364,NO_MATCH,
C356255,MATCH,SDN-33027
C498343,MATCH,SDN-27119
C880402,MATCH,SDN-15013
C564714,NO_MATCH,
C513362,NO_MATCH,
C619946,NO_MATCH,
C256434,MATCH,SDN-21981
C628379,NO_MATCH,
C562216,NO_MATCH,
C866740,NO_MATCH,
C695235,NO_MATCH,
C333953,NO_MATCH,
C583755,NO_MATCH,
C459908,MATCH,SDN-18425
C825021,MATCH,SDN-56873
C598741,NO_MATCH,
C591007,MATCH,SDN-62046
C891656,MATCH,SDN-59762
C594934,NO_MATCH,
C654361,NO_MATCH,
C424641,NO_MATCH,
C577538,NO_MATCH,
C802606,NO_MATCH,
C448145,NO_MATCH,
C808009,NO_MATCH,
C781852,NO_MATCH,
C174318,MATCH,SDN-49118
C411321,NO_MATCH,
C217535,MATCH,SDN-41628
C870847,NO_MATCH,
C373951,NO_MATCH,
C388080,NO_MATCH,
C408715,NO_MATCH,
C745230,MATCH,SDN-48729
C388631,NO_MATCH,
C672882,NO_MATCH,
C508586,NO_MATCH,
C751422,NO_MATCH,
C619911,MATCH,SDN-48126
C469067,NO_MATCH,
C568242,MATCH,SDN-39717
C275346,NO_MATCH,
C418118,NO_MATCH,
C278974,NO_MATCH,
C839248,MATCH,SDN-46309
C608925,NO_MATCH,
C473841,NO_MATCH,
C215272,NO_MATCH,
C587056,NO_MATCH,
C107474,MATCH,SDN-72596
C459895,MATCH,SDN-48170
C806856,NO_MATCH,
C964383,NO_MATCH,
C349879,NO_MATCH,
C165748,NO_MATCH,
C647855,MATCH,SDN-63161
C985261,MATCH,SDN-72514
C147987,NO_MATCH,
C522268,NO_MATCH,
C140943,NO_MATCH,
C534187,NO_MATCH,
C133797,NO_MATCH,
C773296,NO_MATCH,
C470599,NO_MATCH,
C469815,NO_MATCH,
C823176,NO_MATCH,
C270783,NO_MATCH,
C163581,NO_MATCH,
C679831,NO_MATCH,
C379495,NO_MATCH,
C546994,NO_MATCH,
C870017,NO_MATCH,
C151183,NO_MATCH,
C422213,MATCH,SDN-49257
C306682,MATCH,SDN-67109
C603365,NO_MATCH,
C699925,NO_MATCH,
C309753,NO_MATCH,
C608831,NO_MATCH,
C259933,NO_MATCH,
C106426,NO_MATCH,
C498787,MATCH,SDN-14900
