customer_id,decision,matched_uid
C279084,NO_MATCH,
C278044,NO_MATCH,
C758242,NO_MATCH,
C579154,NO_MATCH,
C929613,MATCH,SDN-48422
C655623,NO_MATCH,
C702059,NO_MATCH,
C791724,NO_MATCH,
C707729,NO_MATCH,
C795301,NO_MATCH,
C135820,NO_MATCH,
C803375,NO_MATCH,
C748005,NO_MATCH,
C653338,NO_MATCH,
C745673,MATCH,SDN-33109
C910090,MATCH,SDN-58322
C150174,NO_MATCH,
C578374,NO_MATCH,
C427079,NO_MATCH,
C417746,NO_MATCH,
C200978,NO_MATCH,
C811838,NO_MATCH,
C451496,NO_MATCH,
C365808,NO_MATCH,
C870584,NO_MATCH,
C572326,NO_MATCH,
C398381,NO_MATCH,
C966306,NO_MATCH,
C237161,NO_MATCH,
C625595,NO_MATCH,
C126186,NO_MATCH,
C786129,NO_MATCH,
C896519,NO_MATCH,
C202095,NO_MATCH,
C351864,NO_MATCH,
C816703,NO_MATCH,
C963792,MATCH,SDN-89139
C936772,NO_MATCH,
C572746,NO_MATCH,
C274372,NO_MATCH,
C410104,MATCH,SDN-61882
C194382,NO_MATCH,
C218100,NO_MATCH,
C393685,MATCH,SDN-31453
C401529,NO_MATCH,
C303583,NO_MATCH,
C114835,NO_MATCH,
C446168,NO_MATCH,
C493408,NO_MATCH,
C739874,NO_MATCH,
C496127,NO_MATCH,
C135167,NO_MATCH,
C993582,NO_MATCH,
C535250,NO_MATCH,
C595779,NO_MATCH,
C336146,MATCH,SDN-46162
C333676,NO_MATCH,
C738271,NO_MATCH,
C780535,NO_MATCH,
C757633,NO_MATCH,
C549507,MATCH,SDN-85923
C485231,NO_MATCH,
C181680,NO_MATCH,
C909558,NO_MATCH,
C219311,NO_MATCH,
C493784,NO_MATCH,
C866236,NO_MATCH,
C486871,NO_MATCH,
C585971,MATCH,SDN-81798
C628308,NO_MATCH,
C817981,NO_MATCH,
C266791,NO_MATCH,
C464903,NO_MATCH,
C443576,NO_MATCH,
C920489,NO_MATCH,
C512330,NO_MATCH,
C823763,NO_MATCH,
C810889,NO_MATCH,
C629638,NO_MATCH,
C174965,NO_MATCH,
C610158,NO_MATCH,
C794354,NO_MATCH,
C867924,MATCH,SDN-36956
C754392,NO_MATCH,
C750468,NO_MATCH,
C737867,MATCH,SDN-16994
C750466,NO_MATCH,
C100932,MATCH,SDN-44630
C824485,NO_MATCH,
C129119,MATCH,SDN-72773
C332758,NO_MATCH,
C923712,MATCH,SDN-29674
C202609,NO_MATCH,
C645854,MATCH,SDN-88780
C462242,MATCH,SDN-50908
C999835,NO_MATCH,
C971120,NO_MATCH,
C202029,NO_MATCH,
C431802,NO_MATCH,
C522867,NO_MATCH,
C376794,NO_MATCH,
C291341,NO_MATCH,
C732273,NO_MATCH,
C925219,MATCH,SDN-91844
C890413,MATCH,SDN-66317
C477913,NO_MATCH,
C344016,NO_MATCH,
C427742,NO_MATCH,
C402566,NO_MATCH,
C884765,NO_MATCH,
C142327,MATCH,SDN-72014
C209231,NO_MATCH,
C329252,NO_MATCH,
C524811,NO_MATCH,
C276106,NO_MATCH,
C320150,NO_MATCH,
C160110,NO_MATCH,
C856481,NO_MATCH,
C263371,NO_MATCH,
C138356,NO_MATCH,
C483215,MATCH,SDN-78186
C485911,NO_MATCH,
C633741,NO_MATCH,
C690636,NO_MATCH,
C523772,MATCH,SDN-87613
C175283,NO_MATCH,
C804192,NO_MATCH,
C399595,NO_MATCH,
C612774,NO_MATCH,
C327062,NO_MATCH,
C772915,NO_MATCH,
C457867,NO_MATCH,
C195977,NO_MATCH,
C506251,NO_MATCH,
C232177,NO_MATCH,
C920235,MATCH,SDN-55137
C233020,MATCH,SDN-31805
C890959,NO_MATCH,
C688997,NO_MATCH,
C504034,NO_MATCH,
C501101,NO_MATCH,
C950142,NO_MATCH,
C799557,NO_MATCH,
C308272,NO_MATCH,
C968825,NO_MATCH,
C573860,NO_MATCH,
C889290,NO_MATCH,
C244214,NO_MATCH,
C393872,NO_MATCH,
C858767,NO_MATCH,
C565573,NO_MATCH,
C582943,NO_MATCH,
C356274,NO_MATCH,
C927742,NO_MATCH,
C477288,NO_MATCH,
C799996,NO_MATCH,
C868690,NO_MATCH,
C622676,NO_MATCH,
C268346,NO_MATCH,
C908903,NO_MATCH,
C781206,NO_MATCH,
C202873,NO_MATCH,
C314725,MATCH,SDN-17536
C372007,NO_MATCH,
C103080,NO_MATCH,
C464591,NO_MATCH,
C133072,MATCH,SDN-22473
C269362,NO_MATCH,
C515519,NO_MATCH,
C751732,NO_MATCH,
C862446,MATCH,SDN-67343
C322179,NO_MATCH,
C883916,NO_MATCH,
C474870,MATCH,SDN-88240
C265911,NO_MATCH,
C201089,NO_MATCH,
C157153,MATCH,SDN-86629
C398548,NO_MATCH,
C330521,MATCH,SDN-59021
C636730,NO_MATCH,
C453869,NO_MATCH,
C813944,MATCH,SDN-57676
C842336,NO_MATCH,
C760718,MATCH,SDN-98225
C770254,NO_MATCH,
C760235,NO_MATCH,
C448001,NO_MATCH,
C873780,NO_MATCH,
C319868,MATCH,SDN-73773
C733143,NO_MATCH,
C982711,NO_MATCH,
C532148,NO_MATCH,
C708503,NO_MATCH,
C794727,NO_MATCH,
C491197,MATCH,SDN-44600
C791172,NO_MATCH,
C511587,NO_MATCH,
C939952,NO_MATCH,
C837436,NO_MATCH,
C982454,MATCH,SDN-59257
C776419,NO_MATCH,
C895440,MATCH,SDN-80452
C308178,NO_MATCH,
C786001,NO_MATCH,
C843035,NO_MATCH,
C902489,MATCH,SDN-20840
C546207,NO_MATCH,
C675193,MATCH,SDN-11867
C376518,NO_MATCH,
C444811,MATCH,SDN-96991
C249123,NO_MATCH,
C927123,MATCH,SDN-98932
C660013,NO_MATCH,
C989265,NO_MATCH,
C297708,NO_MATCH,
C663191,MATCH,SDN-18022
C279226,NO_MATCH,
C826275,NO_MATCH,
C855343,NO_MATCH,
C255218,NO_MATCH,
C966413,NO_MATCH,
C442028,MATCH,SDN-64915
C549684,NO_MATCH,
C473749,MATCH,SDN-70140
C848559,NO_MATCH,
C999825,NO_MATCH,
C278244,NO_MATCH,
C200775,NO_MATCH,
C147862,NO_MATCH,
C313256,NO_MATCH,
C448346,NO_MATCH,
C758490,NO_MATCH,
C130633,NO_MATCH,
C273596,NO_MATCH,
C378838,MATCH,SDN-14795
C978500,NO_MATCH,
C635045,NO_MATCH,
C606265,NO_MATCH,
C541331,NO_MATCH,
C188082,MATCH,SDN-30754
C939547,NO_MATCH,
C262877,NO_MATCH,
C539810,NO_MATCH,
C198455,NO_MATCH,
C564705,NO_MATCH,
C549209,NO_MATCH,
C109597,NO_MATCH,
C120379,NO_MATCH,
C436092,NO_MATCH,
C766544,MATCH,SDN-77716
C194541,NO_MATCH,
C960793,NO_MATCH,
C816697,MATCH,SDN-83591
C186935,NO_MATCH,
C544692,NO_MATCH,
C391363,NO_MATCH,
C543940,NO_MATCH,
C273695,NO_MATCH,
C960534,NO_MATCH,
C958987,NO_MATCH,
C945327,NO_MATCH,
C675788,NO_MATCH,
C830686,NO_MATCH,
C881202,MATCH,SDN-71408
C945725,MATCH,SDN-53629
C355295,NO_MATCH,
C912311,NO_MATCH,
C908982,NO_MATCH,
C917040,NO_MATCH,
C978665,NO_MATCH,
C499151,NO_MATCH,
C678074,NO_MATCH,
C370677,NO_MATCH,
C309092,NO_MATCH,
C295025,MATCH,SDN-55603
C438301,NO_MATCH,
C667365,NO_MATCH,
C814596,NO_MATCH,
C936550,NO_MATCH,
C741753,MATCH,SDN-66635
C928869,MATCH,SDN-86522
C900386,NO_MATCH,
C339434,NO_MATCH,
C897381,NO_MATCH,
C540881,NO_MATCH,
C102919,NO_MATCH,
C226759,MATCH,SDN-26305
C762028,NO_MATCH,
C528898,MATCH,SDN-74587
C214873,NO_MATCH,
C806128,NO_MATCH,
C512743,NO_MATCH,
C710935,NO_MATCH,
C485973,NO_MATCH,
C237482,NO_MATCH,
C415971,NO_MATCH,
C361048,NO_MATCH,
C619511,NO_MATCH,
C321015,MATCH,SDN-11813
C949214,NO_MATCH,
C799826,NO_MATCH,
C548110,NO_MATCH,
C413811,NO_MATCH,
C276017,NO_MATCH,
C123049,NO_MATCH,
C608423,NO_MATCH,
C238901,NO_MATCH,
C401082,NO_MATCH,
C910524,NO_MATCH,
C312786,NO_MATCH,
C354714,NO_MATCH,
C385138,NO_MATCH,
C390194,NO_MATCH,
C747634,NO_MATCH,
C962585,MATCH,SDN-49080
C262927,NO_MATCH,
C798170,NO_MATCH,
C697666,MATCH,SDN-80252
C691950,NO_MATCH,
C188328,MATCH,SDN-97843
C260587,MATCH,SDN-12322
C666042,NO_MATCH,
C522856,NO_MATCH,
C434186,NO_MATCH,
C250158,NO_MATCH,
C146156,NO_MATCH,
C956240,NO_MATCH,
C875451,NO_MATCH,
C883036,MATCH,SDN-10596
C288848,NO_MATCH,
C725922,NO_MATCH,
C387076,NO_MATCH,
C519619,NO_MATCH,
C931207,NO_MATCH,
C345980,NO_MATCH,
C191591,NO_MATCH,
C918274,NO_MATCH,
C964006,MATCH,SDN-95645
C417421,NO_MATCH,
C453355,NO_MATCH,
C585517,NO_MATCH,
C161652,NO_MATCH,
C403168,NO_MATCH,
C500580,NO_MATCH,
C770352,NO_MATCH,
C200611,NO_MATCH,
C936042,MATCH,SDN-12935
C122025,NO_MATCH,
C955645,NO_MATCH,
C382752,NO_MATCH,
C766402,NO_MATCH,
C832277,NO_MATCH,
C943033,MATCH,SDN-32847
C409475,NO_MATCH,
C430349,NO_MATCH,
C166344,NO_MATCH,
C286076,NO_MATCH,
C447651,MATCH,SDN-31552
C965736,NO_MATCH,
C689765,MATCH,SDN-38395
C567446,NO_MATCH,
C334128,NO_MATCH,
C318277,MATCH,SDN-95573
C323179,MATCH,SDN-66544
C132850,NO_MATCH,
C938001,NO_MATCH,
C671996,MATCH,SDN-57487
C229514,MATCH,SDN-62662
C287556,NO_MATCH,
C935776,NO_MATCH,
C910373,NO_MATCH,
C542086,NO_MATCH,
C608105,NO_MATCH,
C258797,MATCH,SDN-26919
C549557,NO_MATCH,
C476820,NO_MATCH,
C724593,NO_MATCH,
C388531,NO_MATCH,
C880221,NO_MATCH,
C205216,MATCH,SDN-52790
C314779,NO_MATCH,
C911738,MATCH,SDN-16547
C824020,NO_MATCH,
C285800,NO_MATCH,
C371605,NO_MATCH,
C987795,NO_MATCH,
C214824,NO_MATCH,
C517369,NO_MATCH,
C486514,NO_MATCH,
C625444,NO_MATCH,
C430134,MATCH,SDN-32048
C524161,NO_MATCH,
C775560,NO_MATCH,
C573016,MATCH,SDN-24602
C827053,NO_MATCH,
C404164,NO_MATCH,
C657005,NO_MATCH,
C562458,NO_MATCH,
C421298,MATCH,SDN-76060
C165161,NO_MATCH,
C551196,NO_MATCH,
C621903,MATCH,SDN-72963
C936530,NO_MATCH,
C613917,NO_MATCH,
C558430,NO_MATCH,
C794630,NO_MATCH,
C248034,NO_MATCH,
C284256,NO_MATCH,
C710850,NO_MATCH,
C416532,NO_MATCH,
C481859,MATCH,SDN-31517
C856097,NO_MATCH,
C950800,MATCH,SDN-49136
C614175,NO_MATCH,
C618693,NO_MATCH,
C708469,NO_MATCH,
C563440,NO_MATCH,
C474341,NO_MATCH,
C520674,NO_MATCH,
C763325,NO_MATCH,
C289181,MATCH,SDN-43537
C482645,NO_MATCH,
C143072,NO_MATCH,
C991719,NO_MATCH,
C910457,MATCH,SDN-45699
C748788,NO_MATCH,
C563643,NO_MATCH,
C371053,NO_MATCH,
C586865,NO_MATCH,
C215368,NO_MATCH,
C512336,NO_MATCH,
C257785,NO_MATCH,
C258155,NO_MATCH,
C945681,NO_MATCH,
C342082,NO_MATCH,
C920816,MATCH,SDN-87315
C960917,MATCH,SDN-53636
C338733,NO_MATCH,
C535085,MATCH,SDN-24856
C189000,NO_MATCH,
C852320,NO_MATCH,
C979629,NO_MATCH,
C652422,NO_MATCH,
C555395,NO_MATCH,
C625917,NO_MATCH,
C722797,NO_MATCH,
C557866,NO_MATCH,
C879719,NO_MATCH,
C208546,NO_MATCH,
C565129,NO_MATCH,
C828091,NO_MATCH,
C490128,NO_MATCH,
C105095,NO_MATCH,
C528567,NO_MATCH,
C663461,NO_MATCH,
C401116,MATCH,SDN-91970
C779128,NO_MATCH,
C505805,NO_MATCH,
C688170,NO_MATCH,
C193230,NO_MATCH,
C960074,NO_MATCH,
C955492,NO_MATCH,
C354751,NO_MATCH,
C192760,NO_MATCH,
C416723,NO_MATCH,
C142867,NO_MATCH,
C263070,MATCH,SDN-45997
C604366,MATCH,SDN-82260
C951706,NO_MATCH,
C839676,NO_MATCH,
C793218,MATCH,SDN-71644
C580895,NO_MATCH,
C415233,MATCH,SDN-43250
C434786,NO_MATCH,
C339147,MATCH,SDN-85884
C119554,NO_MATCH,
C929967,NO_MATCH,
C793112,NO_MATCH,
C798146,NO_MATCH,
C371046,NO_MATCH,
C590501,NO_MATCH,
C825639,NO_MATCH,
C617074,NO_MATCH,
C206343,NO_MATCH,
C949841,NO_MATCH,
C123557,NO_MATCH,
C680066,NO_MATCH,
C359874,MATCH,SDN-33620
C266629,MATCH,SDN-42675
C926272,NO_MATCH,
C902429,NO_MATCH,
C727360,NO_MATCH,
C341297,NO_MATCH,
C227540,NO_MATCH,
C197239,MATCH,SDN-12606
C810468,NO_MATCH,
C742067,NO_MATCH,
C283901,MATCH,SDN-12821
C336562,NO_MATCH,
C979735,NO_MATCH,
C911439,NO_MATCH,
C934538,NO_MATCH,
C417485,MATCH,SDN-98820
C310503,NO_MATCH,
C558252,NO_MATCH,
C721486,NO_MATCH,
C404616,NO_MATCH,
C389678,NO_MATCH,
C799383,NO_MATCH,
C384163,NO_MATCH,
C585390,NO_MATCH,
C316917,NO_MATCH,
C842703,MATCH,SDN-32398
C327511,NO_MATCH,
C149150,NO_MATCH,
C214524,NO_MATCH,
C868359,NO_MATCH,
C254065,NO_MATCH,
C286246,NO_MATCH,
C934110,NO_MATCH,
C475448,MATCH,SDN-20248
C222597,NO_MATCH,
C265127,NO_MATCH,
C534866,NO_MATCH,
C889834,NO_MATCH,
C314909,MATCH,SDN-10233
C429593,NO_MATCH,
C747535,NO_MATCH,
C767469,MATCH,SDN-69214
C295816,NO_MATCH,
C844327,NO_MATCH,
C930508,NO_MATCH,
C364062,NO_MATCH,
C432392,NO_MATCH,
C985735,NO_MATCH,
C829300,MATCH,SDN-59357
C105018,MATCH,SDN-76776
C997924,NO_MATCH,
C523155,NO_MATCH,
C660949,NO_MATCH,
C132649,NO_MATCH,
C619641,NO_MATCH,
C138323,MATCH,SDN-36430
C931823,NO_MATCH,
C984114,NO_MATCH,
C120244,NO_MATCH,
C634246,NO_MATCH,
C930014,NO_MATCH,
C716956,NO_MATCH,
C602874,NO_MATCH,
C544592,NO_MATCH,
C983303,MATCH,SDN-95999
C386071,NO_MATCH,
C902814,NO_MATCH,
C919262,NO_MATCH,
C964077,NO_MATCH,
C649144,NO_MATCH,
C808675,MATCH,SDN-43932
C291238,NO_MATCH,
C349240,NO_MATCH,
C278262,NO_MATCH,
C518884,MATCH,SDN-13489
C908530,NO_MATCH,
C384093,NO_MATCH,
C567294,NO_MATCH,
C530299,NO_MATCH,
C716562,NO_MATCH,
C323567,MATCH,SDN-63723
C966739,NO_MATCH,
C913652,NO_MATCH,
C866153,NO_MATCH,
C806961,NO_MATCH,
C956518,NO_MATCH,
C358667,NO_MATCH,
C999779,NO_MATCH,
C459926,NO_MATCH,
C485543,NO_MATCH,
C131570,MATCH,SDN-26682
C314252,NO_MATCH,
C669935,MATCH,SDN-88220
C659718,NO_MATCH,
C174112,NO_MATCH,
C543077,NO_MATCH,
C923094,MATCH,SDN-59363
C424646,NO_MATCH,
C882971,MATCH,SDN-23981
C933844,NO_MATCH,
C188380,NO_MATCH,
C149330,NO_MATCH,
C814713,NO_MATCH,
C252505,NO_MATCH,
C491158,NO_MATCH,
C482434,NO_MATCH,
C968469,NO_MATCH,
C979822,NO_MATCH,
C742117,NO_MATCH,
C606469,NO_MATCH,
C953327,NO_MATCH,
C151788,MATCH,SDN-20750
C477635,NO_MATCH,
C558350,NO_MATCH,
C789870,NO_MATCH,
C126805,NO_MATCH,
C269368,NO_MATCH,
C511621,NO_MATCH,
C970600,NO_MATCH,
C667815,NO_MATCH,
C220818,NO_MATCH,
C672085,NO_MATCH,
C144941,NO_MATCH,
C478502,NO_MATCH,
C142624,MATCH,SDN-77787
C301646,NO_MATCH,
C948054,NO_MATCH,
C157462,NO_MATCH,
C760792,NO_MATCH,
C905014,MATCH,SDN-28055
C490978,MATCH,SDN-95632
C534303,NO_MATCH,
C107263,NO_MATCH,
C291356,NO_MATCH,
C727163,NO_MATCH,
C400507,NO_MATCH,
C321624,NO_MATCH,
C617282,NO_MATCH,
C723692,NO_MATCH,
C395723,NO_MATCH,
C495343,NO_MATCH,
C308553,NO_MATCH,
C166660,NO_MATCH,
C286323,MATCH,SDN-42490
C789493,NO_MATCH,
C715432,NO_MATCH,
C644421,NO_MATCH,
C343046,NO_MATCH,
C557434,NO_MATCH,
C622869,NO_MATCH,
C146791,MATCH,SDN-43836
C420876,MATCH,SDN-81649
C961342,MATCH,SDN-88665
C161504,MATCH,SDN-97490
C653659,MATCH,SDN-32643
C308554,NO_MATCH,
C236724,NO_MATCH,
C369414,MATCH,SDN-80747
C176314,NO_MATCH,
C437087,NO_MATCH,
C325831,NO_MATCH,
C330457,NO_MATCH,
C799816,NO_MATCH,
C117801,NO_MATCH,
C188946,NO_MATCH,
C959274,NO_MATCH,
C388928,MATCH,SDN-85401
C469871,NO_MATCH,
C418759,NO_MATCH,
C432655,NO_MATCH,
C318459,NO_MATCH,
C687329,NO_MATCH,
C740472,NO_MATCH,
C630456,NO_MATCH,
C652546,NO_MATCH,
C428018,NO_MATCH,
C342752,NO_MATCH,
C710461,NO_MATCH,
C701478,NO_MATCH,
C114146,NO_MATCH,
C592973,MATCH,SDN-35913
C122354,MATCH,SDN-96996
C511053,NO_MATCH,
C752309,NO_MATCH,
C679534,NO_MATCH,
C566431,MATCH,SDN-40375
C618157,NO_MATCH,
C129469,MATCH,SDN-22827
C547741,NO_MATCH,
C921658,NO_MATCH,
C266064,NO_MATCH,
C365844,NO_MATCH,
C146308,MATCH,SDN-69385
C541380,MATCH,SDN-14846
C356946,NO_MATCH,
C821554,NO_MATCH,
C883523,NO_MATCH,
C298713,NO_MATCH,
C546952,NO_MATCH,
C448070,MATCH,SDN-38287
C352272,NO_MATCH,
C794607,NO_MATCH,
C315747,NO_MATCH,
C371003,NO_MATCH,
C781271,NO_MATCH,
C563501,NO_MATCH,
C125111,NO_MATCH,
C400666,NO_MATCH,
C406558,MATCH,SDN-74249
C633431,NO_MATCH,
C804867,NO_MATCH,
C553965,NO_MATCH,
C188935,NO_MATCH,
C612596,NO_MATCH,
C212334,NO_MATCH,
C597689,NO_MATCH,
C467179,NO_MATCH,
C415686,NO_MATCH,
C665716,NO_MATCH,
C367890,NO_MATCH,
C657661,NO_MATCH,
C513077,NO_MATCH,
C302517,NO_MATCH,
C701797,NO_MATCH,
C823130,NO_MATCH,
C489882,NO_MATCH,
C493858,NO_MATCH,
C918163,NO_MATCH,
C755063,NO_MATCH,
C381358,NO_MATCH,
C200356,NO_MATCH,
C125911,MATCH,SDN-47344
C992299,NO_MATCH,
C505178,MATCH,SDN-18010
C456736,NO_MATCH,
C708782,NO_MATCH,
C881342,NO_MATCH,
C994113,NO_MATCH,
C651598,MATCH,SDN-37474
C620932,NO_MATCH,
C393134,NO_MATCH,
C265380,NO_MATCH,
C391235,NO_MATCH,
C747168,NO_MATCH,
C182922,NO_MATCH,
C903015,NO_MATCH,
C603447,NO_MATCH,
C912126,NO_MATCH,
C716286,NO_MATCH,
C584871,NO_MATCH,
C507195,NO_MATCH,
C808608,NO_MATCH,
C350334,MATCH,SDN-93436
C378097,NO_MATCH,
C453527,NO_MATCH,
C928517,NO_MATCH,
C701638,NO_MATCH,
C564100,MATCH,SDN-18313
C758355,NO_MATCH,
C465441,NO_MATCH,
C578281,NO_MATCH,
C640081,MATCH,SDN-77417
C365156,MATCH,SDN-25011
C481196,NO_MATCH,
C738388,MATCH,SDN-41163
C772970,NO_MATCH,
C106991,NO_MATCH,
C939251,NO_MATCH,
C807919,NO_MATCH,
C614395,NO_MATCH,
C179319,NO_MATCH,
C429051,NO_MATCH,
C425502,NO_MATCH,
C435404,NO_MATCH,
C192275,NO_MATCH,
C382916,NO_MATCH,
C634358,NO_MATCH,
C166610,NO_MATCH,
C243829,NO_MATCH,
C129798,MATCH,SDN-62800
C822623,MATCH,SDN-54290
C762706,NO_MATCH,
C421415,NO_MATCH,
C877013,NO_MATCH,
C697420,MATCH,SDN-29211
C572883,NO_MATCH,
C339471,NO_MATCH,
C778501,NO_MATCH,
C451489,NO_MATCH,
C105674,MATCH,SDN-67191
C263038,NO_MATCH,
C544038,NO_MATCH,
C420330,NO_MATCH,
C632275,NO_MATCH,
C857694,NO_MATCH,
C537921,MATCH,SDN-84142
C297543,NO_MATCH,
C410044,NO_MATCH,
C872435,NO_MATCH,
C915062,NO_MATCH,
C357252,NO_MATCH,
C419649,NO_MATCH,
C121233,NO_MATCH,
C375625,NO_MATCH,
C182985,NO_MATCH,
C637976,NO_MATCH,
C380703,NO_MATCH,
C163936,NO_MATCH,
C213883,MATCH,SDN-24573
C423334,NO_MATCH,
C623088,MATCH,SDN-40825
C577637,NO_MATCH,
C652606,NO_MATCH,
C279311,NO_MATCH,
C319078,NO_MATCH,
C640171,NO_MATCH,
C478151,MATCH,SDN-10351
C302005,MATCH,SDN-63757
C222887,NO_MATCH,
C289405,NO_MATCH,
C546191,MATCH,SDN-21807
C314104,NO_MATCH,
C185502,NO_MATCH,
C312646,NO_MATCH,
C829074,NO_MATCH,
C483604,NO_MATCH,
C456675,NO_MATCH,
C874469,NO_MATCH,
C730101,NO_MATCH,
C161947,NO_MATCH,
C193207,NO_MATCH,
C996472,NO_MATCH,
C524863,NO_MATCH,
C153861,MATCH,SDN-34331
C365954,NO_MATCH,
C859646,NO_MATCH,
C683805,NO_MATCH,
C951820,NO_MATCH,
C598820,NO_MATCH,
C513730,MATCH,SDN-84853
C383504,NO_MATCH,
C551227,NO_MATCH,
C898058,NO_MATCH,
C589361,NO_MATCH,
C869665,NO_MATCH,
C934135,NO_MATCH,
C510756,NO_MATCH,
C727795,NO_MATCH,
C400211,NO_MATCH,
C894783,MATCH,SDN-79422
C932481,MATCH,SDN-61630
C185236,NO_MATCH,
C753540,NO_MATCH,
C235867,NO_MATCH,
C790708,NO_MATCH,
C600837,NO_MATCH,
C347104,NO_MATCH,
C958446,NO_MATCH,
C312847,NO_MATCH,
C518830,NO_MATCH,
C689152,NO_MATCH,
C538324,NO_MATCH,
C135684,NO_MATCH,
C681216,MATCH,SDN-32503
C293689,NO_MATCH,
C223584,NO_MATCH,
C932704,MATCH,SDN-72477
C271370,NO_MATCH,
C430709,NO_MATCH,
C827996,NO_MATCH,
C861326,NO_MATCH,
C856196,NO_MATCH,
C201830,MATCH,SDN-68111
C579016,NO_MATCH,
C735269,NO_MATCH,
C501345,NO_MATCH,
C285171,MATCH,SDN-41661
C221029,NO_MATCH,
C438391,NO_MATCH,
C991065,NO_MATCH,
C837530,MATCH,SDN-83893
C615984,NO_MATCH,
C609110,NO_MATCH,
C572251,NO_MATCH,
C178653,NO_MATCH,
C252395,NO_MATCH,
C782848,NO_MATCH,
C924699,NO_MATCH,
C908855,NO_MATCH,
C750938,NO_MATCH,
C735384,NO_MATCH,
C996740,MATCH,SDN-34679
C285549,NO_MATCH,
C265144,NO_MATCH,
C315413,NO_MATCH,
C457202,MATCH,SDN-22709
C943044,NO_MATCH,
C311713,NO_MATCH,
C727042,MATCH,SDN-41289
C343040,NO_MATCH,
C335535,NO_MATCH,
C203051,NO_MATCH,
C468219,NO_MATCH,
C247426,NO_MATCH,
C962467,MATCH,SDN-71416
C891986,NO_MATCH,
C942294,NO_MATCH,
C513373,NO_MATCH,
C103429,MATCH,SDN-84611
C691948,NO_MATCH,
C185023,MATCH,SDN-80452
C161195,NO_MATCH,
C874247,NO_MATCH,
C728068,NO_MATCH,
C575862,NO_MATCH,
C627094,NO_MATCH,
C622263,NO_MATCH,
C109753,NO_MATCH,
C264861,MATCH,SDN-54599
C181382,NO_MATCH,
C672184,NO_MATCH,
C228382,NO_MATCH,
C623968,MATCH,SDN-13749
C469424,NO_MATCH,
C257102,NO_MATCH,
C360006,NO_MATCH,
C636251,NO_MATCH,
C746719,NO_MATCH,
C502707,NO_MATCH,
C742238,NO_MATCH,
C973987,NO_MATCH,
C914229,NO_MATCH,
C619044,NO_MATCH,
C142185,MATCH,SDN-64435
C734121,NO_MATCH,
C622449,MATCH,SDN-49455
C631416,NO_MATCH,
C607159,NO_MATCH,
C579086,NO_MATCH,
C402005,NO_MATCH,
C153191,MATCH,SDN-93553
C146704,NO_MATCH,
C693433,MATCH,SDN-14436
C171878,NO_MATCH,
C409637,NO_MATCH,
C237960,NO_MATCH,
C866227,NO_MATCH,
C986677,NO_MATCH,
C222521,NO_MATCH,
C781203,NO_MATCH,
C934862,NO_MATCH,
C368850,NO_MATCH,
C906555,NO_MATCH,
C732563,MATCH,SDN-70405
C352983,NO_MATCH,
C653785,NO_MATCH,
C769057,NO_MATCH,
