customer_id,decision,matched_uid
C920132,NO_MATCH,
C657748,NO_MATCH,
C781372,NO_MATCH,
C184606,MATCH,SDN-57839
C171389,NO_MATCH,
C701497,MATCH,SDN-59202
C485277,NO_MATCH,
C439036,NO_MATCH,
C949761,NO_MATCH,
C283744,MATCH,SDN-69454
C930331,NO_MATCH,
C761223,MATCH,SDN-46301
C668073,NO_MATCH,
C977422,NO_MATCH,
C489510,NO_MATCH,
C292544,MATCH,SDN-26266
C208390,NO_MATCH,
C484170,NO_MATCH,
C579635,MATCH,SDN-99503
C858076,NO_MATCH,
C616708,NO_MATCH,
C654202,MATCH,SDN-64222
C672864,NO_MATCH,
C135811,NO_MATCH,
C512510,MATCH,SDN-82139
C697215,NO_MATCH,
C955951,MATCH,SDN-51654
C185076,MATCH,SDN-75831
C724059,MATCH,SDN-75613
C784923,NO_MATCH,
C414322,NO_MATCH,
C365683,NO_MATCH,
C278524,MATCH,SDN-82578
C841646,NO_MATCH,
C639253,MATCH,SDN-83576
C531869,NO_MATCH,
C947201,MATCH,SDN-41585
C850586,MATCH,SDN-19032
C586976,NO_MATCH,
C350445,NO_MATCH,
C916846,NO_MATCH,
C283629,NO_MATCH,
C756208,NO_MATCH,
C582421,MATCH,SDN-57553
C336973,NO_MATCH,
C709306,NO_MATCH,
C569817,MATCH,SDN-79975
C647393,NO_MATCH,
C840340,NO_MATCH,
C177795,NO_MATCH,
C557137,MATCH,SDN-74645
C342492,MATCH,SDN-45063
C858287,MATCH,SDN-61318
C131248,NO_MATCH,
C493801,NO_MATCH,
C242985,NO_MATCH,
C221618,MATCH,SDN-19354
C881272,NO_MATCH,
C131775,NO_MATCH,
C782398,MATCH,SDN-39360
C571359,MATCH,SDN-82754
C272558,MATCH,SDN-79924
C934472,MATCH,SDN-59639
C975590,MATCH,SDN-88740
C287889,NO_MATCH,
C436477,MATCH,SDN-67811
C852396,MATCH,SDN-56853
C593609,MATCH,SDN-84997
C147831,NO_MATCH,
C280069,MATCH,SDN-22268
C538210,NO_MATCH,
C398411,NO_MATCH,
C687337,NO_MATCH,
C714368,MATCH,SDN-82049
C685862,NO_MATCH,
C655386,NO_MATCH,
C814144,NO_MATCH,
C570102,NO_MATCH,
C189117,NO_MATCH,
C943221,NO_MATCH,
C386609,MATCH,SDN-90420
C131186,NO_MATCH,
C484695,NO_MATCH,
C296465,MATCH,SDN-92366
C720570,MATCH,SDN-38033
C619139,NO_MATCH,
C384566,MATCH,SDN-26472
C151713,NO_MATCH,
C876688,NO_MATCH,
C418664,MATCH,SDN-59934
C928124,NO_MATCH,
C551153,NO_MATCH,
C714059,MATCH,SDN-19753
C489122,MATCH,SDN-73558
C584290,NO_MATCH,
C688619,NO_MATCH,
C600994,MATCH,SDN-23534
C998053,NO_MATCH,
C849932,NO_MATCH,
C764435,NO_MATCH,
C743407,NO_MATCH,
C223383,NO_MATCH,
C522253,MATCH,SDN-91238
C721136,NO_MATCH,
C904289,NO_MATCH,
C553630,NO_MATCH,
C908021,NO_MATCH,
C433549,NO_MATCH,
C377005,MATCH,SDN-80694
C941296,MATCH,SDN-97117
C243283,NO_MATCH,
C394252,MATCH,SDN-62552
C662995,NO_MATCH,
C938371,NO_MATCH,
C537419,NO_MATCH,
C617723,NO_MATCH,
C701564,NO_MATCH,
C706046,MATCH,SDN-98660
C288706,NO_MATCH,
C446490,NO_MATCH,
C431997,NO_MATCH,
C891212,NO_MATCH,
C919023,NO_MATCH,
C444242,MATCH,SDN-18326
C588254,NO_MATCH,
C571900,MATCH,SDN-34695
C128825,MATCH,SDN-63743
C651154,NO_MATCH,
C255967,NO_MATCH,
C596263,NO_MATCH,
C362925,NO_MATCH,
C800421,MATCH,SDN-39660
C183097,MATCH,SDN-34807
C318944,MATCH,SDN-34505
C453269,NO_MATCH,
C306549,NO_MATCH,
C872277,MATCH,SDN-28945
C247509,MATCH,SDN-60487
C234575,NO_MATCH,
C888509,MATCH,SDN-66069
C681718,MATCH,SDN-20324
C685836,MATCH,SDN-23569
C905459,MATCH,SDN-61657
C865992,MATCH,SDN-41736
C277008,MATCH,SDN-49778
C559016,NO_MATCH,
C505645,MATCH,SDN-57936
C608083,MATCH,SDN-27050
C669091,NO_MATCH,
C594603,NO_MATCH,
C539239,MATCH,SDN-14087
C845915,NO_MATCH,
C238766,MATCH,SDN-66126
C141082,MATCH,SDN-50077
C770185,NO_MATCH,
C956358,NO_MATCH,
C601724,NO_MATCH,
C230893,NO_MATCH,
C852141,MATCH,SDN-57596
C488833,MATCH,SDN-47253
C435152,MATCH,SDN-93991
C636072,NO_MATCH,
C644698,MATCH,SDN-44749
C716201,NO_MATCH,
C951485,NO_MATCH,
C681872,MATCH,SDN-84555
C184394,MATCH,SDN-67136
C160533,MATCH,SDN-88354
C652743,NO_MATCH,
C403627,MATCH,SDN-35503
C499548,NO_MATCH,
C165676,NO_MATCH,
C435100,MATCH,SDN-95826
C306354,MATCH,SDN-87257
C261848,NO_MATCH,
C277356,NO_MATCH,
C121007,NO_MATCH,
C604515,MATCH,SDN-40380
C243792,MATCH,SDN-24684
C261162,NO_MATCH,
C593107,NO_MATCH,
C603865,NO_MATCH,
C196924,NO_MATCH,
C639216,MATCH,SDN-46992
C871320,NO_MATCH,
C163828,MATCH,SDN-60918
C464369,NO_MATCH,
C292944,NO_MATCH,
C343722,NO_MATCH,
C263256,MATCH,SDN-80074
C485989,MATCH,SDN-78992
C478779,NO_MATCH,
C491484,NO_MATCH,
C140761,NO_MATCH,
C989959,NO_MATCH,
C140730,NO_MATCH,
C948293,NO_MATCH,
C185821,NO_MATCH,
C181007,NO_MATCH,
C272367,NO_MATCH,
C715159,NO_MATCH,
C834084,NO_MATCH,
C680916,NO_MATCH,
C602835,MATCH,SDN-76109
C910295,NO_MATCH,
C940998,NO_MATCH,
C500007,NO_MATCH,
C484681,NO_MATCH,
C281468,NO_MATCH,
C204498,NO_MATCH,
C246089,MATCH,SDN-99045
C915327,MATCH,SDN-33494
C713327,MATCH,SDN-33342
C223066,NO_MATCH,
C300584,NO_MATCH,
C781962,NO_MATCH,
C807240,NO_MATCH,
C692367,NO_MATCH,
C477001,MATCH,SDN-23484
C525273,NO_MATCH,
C469827,NO_MATCH,
C142723,MATCH,SDN-89939
C250493,NO_MATCH,
C951937,NO_MATCH,
C735838,NO_MATCH,
C850460,NO_MATCH,
C568511,NO_MATCH,
C815138,NO_MATCH,
C507023,NO_MATCH,
C756541,NO_MATCH,
C881336,NO_MATCH,
C976865,NO_MATCH,
C725809,NO_MATCH,
C540166,NO_MATCH,
C856137,NO_MATCH,
C630180,NO_MATCH,
C161431,NO_MATCH,
C591466,NO_MATCH,
C148326,NO_MATCH,
C185549,MATCH,SDN-16348
C571134,NO_MATCH,
C812181,MATCH,SDN-54807
C244035,NO_MATCH,
C776647,NO_MATCH,
C684147,MATCH,SDN-94468
C266178,NO_MATCH,
C568579,NO_MATCH,
C651177,NO_MATCH,
C133877,NO_MATCH,
C356077,NO_MATCH,
C270060,NO_MATCH,
C516258,NO_MATCH,
C764932,NO_MATCH,
C937997,NO_MATCH,
C739426,MATCH,SDN-31555
C497442,MATCH,SDN-81582
C193413,NO_MATCH,
C601672,NO_MATCH,
C592158,NO_MATCH,
C604755,NO_MATCH,
C787733,NO_MATCH,
C514300,NO_MATCH,
C578908,NO_MATCH,
C900182,MATCH,SDN-71658
C187656,NO_MATCH,
C149879,MATCH,SDN-52794
C881764,NO_MATCH,
C333698,NO_MATCH,
C912100,NO_MATCH,
C737480,NO_MATCH,
C164407,NO_MATCH,
C150388,MATCH,SDN-29310
C749055,NO_MATCH,
C464021,NO_MATCH,
C889685,MATCH,SDN-35801
C840198,MATCH,SDN-50550
C550013,NO_MATCH,
C274143,NO_MATCH,
C683732,NO_MATCH,
C300314,MATCH,SDN-14405
C546272,NO_MATCH,
C993831,NO_MATCH,
C929232,MATCH,SDN-46636
C979785,NO_MATCH,
C318774,NO_MATCH,
C498676,MATCH,SDN-82446
C263151,MATCH,SDN-98460
C509882,MATCH,SDN-24815
C214196,MATCH,SDN-88359
C730899,NO_MATCH,
C500279,NO_MATCH,
C496943,NO_MATCH,
C325329,NO_MATCH,
C136876,MATCH,SDN-81115
C120352,NO_MATCH,
C909378,MATCH,SDN-62649
C237748,NO_MATCH,
C987393,MATCH,SDN-64540
C267891,NO_MATCH,
C612952,MATCH,SDN-37344
C450632,MATCH,SDN-76969
C147843,NO_MATCH,
C194725,NO_MATCH,
C420285,MATCH,SDN-86636
C316000,MATCH,SDN-16756
C823094,MATCH,SDN-15290
C886067,MATCH,SDN-36425
C316208,MATCH,SDN-88860
C320940,NO_MATCH,
C555681,NO_MATCH,
C765574,MATCH,SDN-31334
C776418,NO_MATCH,
C216161,MATCH,SDN-73966
C656939,MATCH,SDN-22891
C259833,NO_MATCH,
C890098,NO_MATCH,
C552544,MATCH,SDN-18149
C756260,NO_MATCH,
C573620,MATCH,SDN-44763
C256375,NO_MATCH,
C869120,NO_MATCH,
C664657,NO_MATCH,
C793097,NO_MATCH,
C955172,NO_MATCH,
C144276,NO_MATCH,
C817414,MATCH,SDN-37360
C784636,MATCH,SDN-24521
C811079,NO_MATCH,
C416491,NO_MATCH,
C779067,NO_MATCH,
C535258,NO_MATCH,
C852669,MATCH,SDN-86604
C196395,NO_MATCH,
C104430,MATCH,SDN-91156
C549427,MATCH,SDN-71855
C307720,NO_MATCH,
C946689,MATCH,SDN-16998
C322658,NO_MATCH,
C617549,NO_MATCH,
C836452,NO_MATCH,
C546636,MATCH,SDN-78546
C956396,NO_MATCH,
C516548,MATCH,SDN-37925
C450196,NO_MATCH,
C439587,NO_MATCH,
C507109,NO_MATCH,
C186085,NO_MATCH,
C356786,MATCH,SDN-71799
C530771,NO_MATCH,
C880390,NO_MATCH,
C837732,MATCH,SDN-21510
C414535,NO_MATCH,
C284486,MATCH,SDN-12807
C529420,NO_MATCH,
C142326,MATCH,SDN-98762
C124497,NO_MATCH,
C450882,NO_MATCH,
C324474,NO_MATCH,
C313975,NO_MATCH,
C546328,MATCH,SDN-22596
C222344,NO_MATCH,
C726170,NO_MATCH,
C440640,NO_MATCH,
C287496,NO_MATCH,
C757556,NO_MATCH,
C205141,MATCH,SDN-15892
C896208,NO_MATCH,
C777033,MATCH,SDN-29077
C688940,NO_MATCH,
C132965,NO_MATCH,
C263605,MATCH,SDN-62709
C772972,NO_MATCH,
C920510,MATCH,SDN-40428
C997938,NO_MATCH,
C332846,MATCH,SDN-91908
C934479,NO_MATCH,
C936037,NO_MATCH,
C197977,NO_MATCH,
C678308,NO_MATCH,
C100040,NO_MATCH,
C296470,NO_MATCH,
C215767,MATCH,SDN-76260
C624106,NO_MATCH,
C224712,NO_MATCH,
C229484,NO_MATCH,
C810278,NO_MATCH,
C691763,MATCH,SDN-18137
C257967,NO_MATCH,
C820252,NO_MATCH,
C863926,NO_MATCH,
C896134,NO_MATCH,
C610173,MATCH,SDN-94421
C454118,NO_MATCH,
C935366,MATCH,SDN-57539
C528498,NO_MATCH,
C608175,NO_MATCH,
C830427,NO_MATCH,
C271934,NO_MATCH,
C969651,NO_MATCH,
C289225,NO_MATCH,
C746884,MATCH,SDN-68300
C833790,MATCH,SDN-79535
C153649,MATCH,SDN-80228
C670891,NO_MATCH,
C494933,MATCH,SDN-39901
C801374,MATCH,SDN-25593
C765930,NO_MATCH,
C782122,NO_MATCH,
C381158,NO_MATCH,
C964793,NO_MATCH,
C360637,NO_MATCH,
C936019,NO_MATCH,
C318636,MATCH,SDN-21512
C929485,NO_MATCH,
C513786,NO_MATCH,
C277784,MATCH,SDN-68472
C980044,NO_MATCH,
C594556,NO_MATCH,
C542819,MATCH,SDN-56006
C448303,MATCH,SDN-83152
C728303,NO_MATCH,
C206232,NO_MATCH,
C196577,NO_MATCH,
C989677,NO_MATCH,
C296597,MATCH,SDN-27093
C455622,MATCH,SDN-26626
C298710,NO_MATCH,
C160749,NO_MATCH,
C614201,MATCH,SDN-23550
C216902,MATCH,SDN-38683
C581997,NO_MATCH,
C913331,NO_MATCH,
C925108,NO_MATCH,
C552221,MATCH,SDN-30835
C906707,MATCH,SDN-14359
C799634,NO_MATCH,
C143797,NO_MATCH,
C110175,NO_MATCH,
C230439,MATCH,SDN-52056
C969113,MATCH,SDN-41527
C995264,NO_MATCH,
C361129,MATCH,SDN-88921
C595533,NO_MATCH,
C744420,MATCH,SDN-10954
C262567,NO_MATCH,
C844696,MATCH,SDN-23336
C495309,NO_MATCH,
C521222,NO_MATCH,
C555127,NO_MATCH,
C667101,NO_MATCH,
C130165,NO_MATCH,
C473893,MATCH,SDN-17100
C807349,NO_MATCH,
C709629,NO_MATCH,
C871811,NO_MATCH,
C530842,MATCH,SDN-48699
C273529,NO_MATCH,
C609189,NO_MATCH,
C352733,NO_MATCH,
C909935,NO_MATCH,
C942868,NO_MATCH,
C312265,NO_MATCH,
C504312,MATCH,SDN-10272
C827359,MATCH,SDN-96135
C405796,NO_MATCH,
C252701,NO_MATCH,
C487251,MATCH,SDN-62758
C109865,MATCH,SDN-35050
C799118,MATCH,SDN-45977
C666238,NO_MATCH,
C241314,MATCH,SDN-74164
C842224,MATCH,SDN-19822
C479181,NO_MATCH,
C715496,NO_MATCH,
C454178,NO_MATCH,
C141858,MATCH,SDN-57596
C916896,NO_MATCH,
C669730,NO_MATCH,
C985921,NO_MATCH,
C995083,NO_MATCH,
C441340,MATCH,SDN-92918
C467065,NO_MATCH,
C463054,MATCH,SDN-39134
C761845,MATCH,SDN-85554
C184188,NO_MATCH,
C243940,NO_MATCH,
C133129,NO_MATCH,
C188898,NO_MATCH,
C375234,MATCH,SDN-51492
C627084,NO_MATCH,
C447728,MATCH,SDN-77834
C479101,MATCH,SDN-40064
C928477,NO_MATCH,
C721855,MATCH,SDN-65582
C517182,MATCH,SDN-45270
C812138,NO_MATCH,
C637686,MATCH,SDN-98594
C283760,NO_MATCH,
C211399,NO_MATCH,
C376873,NO_MATCH,
C281439,MATCH,SDN-34848
C107361,NO_MATCH,
C231587,NO_MATCH,
C903953,NO_MATCH,
C923610,NO_MATCH,
C888468,NO_MATCH,
C217577,NO_MATCH,
C996712,NO_MATCH,
C155345,MATCH,SDN-53058
C858497,MATCH,SDN-97263
C850607,NO_MATCH,
C323857,NO_MATCH,
C792139,NO_MATCH,
C985652,MATCH,SDN-85308
C224402,NO_MATCH,
C394866,MATCH,SDN-30281
C409594,NO_MATCH,
C428716,MATCH,SDN-62694
C592868,NO_MATCH,
C649202,MATCH,SDN-13073
C728660,MATCH,SDN-87073
C864682,NO_MATCH,
C951738,MATCH,SDN-84644
C106624,MATCH,SDN-21474
C431070,NO_MATCH,
C279678,NO_MATCH,
C113070,MATCH,SDN-58932
C373192,MATCH,SDN-98532
C714183,NO_MATCH,
C417133,NO_MATCH,
C426070,NO_MATCH,
C842677,NO_MATCH,
C695284,NO_MATCH,
C640636,NO_MATCH,
C344497,MATCH,SDN-25017
C261923,NO_MATCH,
C748147,MATCH,SDN-10258
C625708,MATCH,SDN-78956
C163299,MATCH,SDN-24974
C188217,NO_MATCH,
C213186,NO_MATCH,
C813719,MATCH,SDN-13514
C672148,MATCH,SDN-72577
C254770,NO_MATCH,
C815656,NO_MATCH,
C762911,MATCH,SDN-14933
C509796,NO_MATCH,
C363199,NO_MATCH,
C572708,MATCH,SDN-63543
C182355,NO_MATCH,
C848559,NO_MATCH,
C868473,NO_MATCH,
C478726,MATCH,SDN-39738
C322149,NO_MATCH,
C128097,MATCH,SDN-73850
C511993,NO_MATCH,
C158493,NO_MATCH,
C604014,MATCH,SDN-52419
C774821,NO_MATCH,
C442971,NO_MATCH,
C925465,MATCH,SDN-49020
C738751,MATCH,SDN-55029
C391800,MATCH,SDN-98568
C414172,MATCH,SDN-80067
C770388,MATCH,SDN-57397
C197527,NO_MATCH,
C587484,NO_MATCH,
C144748,MATCH,SDN-11171
C561553,MATCH,SDN-99319
C218404,NO_MATCH,
C911434,NO_MATCH,
C147142,NO_MATCH,
C453063,NO_MATCH,
C970893,MATCH,SDN-96700
C340360,NO_MATCH,
C256331,NO_MATCH,
C170515,NO_MATCH,
C189329,MATCH,SDN-46557
C838224,MATCH,SDN-73594
C363247,NO_MATCH,
C550235,NO_MATCH,
C966875,MATCH,SDN-51071
C195582,NO_MATCH,
C218238,MATCH,SDN-20953
C601445,MATCH,SDN-16458
C830894,NO_MATCH,
C587365,NO_MATCH,
C899609,MATCH,SDN-10792
C986720,NO_MATCH,
C212388,MATCH,SDN-41766
C701900,MATCH,SDN-12451
C293236,NO_MATCH,
C280304,NO_MATCH,
C304645,NO_MATCH,
C909602,MATCH,SDN-92107
C369515,NO_MATCH,
C727209,NO_MATCH,
C430432,NO_MATCH,
C700946,NO_MATCH,
C319927,MATCH,SDN-92359
C966442,MATCH,SDN-72388
C766644,MATCH,SDN-37290
C310096,MATCH,SDN-73281
C230996,NO_MATCH,
C673327,NO_MATCH,
C400439,NO_MATCH,
C365023,NO_MATCH,
C621835,MATCH,SDN-48528
C567222,NO_MATCH,
C709207,NO_MATCH,
C462978,MATCH,SDN-35832
C885933,NO_MATCH,
C510268,NO_MATCH,
C324330,NO_MATCH,
C835798,NO_MATCH,
C387983,NO_MATCH,
C146952,NO_MATCH,
C163131,MATCH,SDN-74206
C919824,MATCH,SDN-42964
C849156,MATCH,SDN-76996
C507930,NO_MATCH,
C822225,MATCH,SDN-70436
C909996,NO_MATCH,
C385754,NO_MATCH,
C575248,NO_MATCH,
C992396,NO_MATCH,
C644713,MATCH,SDN-20324
C219156,NO_MATCH,
C509138,NO_MATCH,
C408127,MATCH,SDN-14503
C685753,NO_MATCH,
C496567,NO_MATCH,
C180612,NO_MATCH,
C727303,NO_MATCH,
C919046,MATCH,SDN-41198
C662907,NO_MATCH,
C236074,NO_MATCH,
C590151,NO_MATCH,
C689740,NO_MATCH,
C396749,NO_MATCH,
C562441,NO_MATCH,
C921274,MATCH,SDN-90849
C925139,NO_MATCH,
C896149,NO_MATCH,
C187657,MATCH,SDN-13464
C789019,NO_MATCH,
C653043,NO_MATCH,
C530208,NO_MATCH,
C628261,NO_MATCH,
C444135,NO_MATCH,
