customer_id,decision,matched_uid
C668202,NO_MATCH,
C144376,NO_MATCH,
C447236,MATCH,SDN-11083
C610823,MATCH,SDN-70485
C258891,NO_MATCH,
C301709,NO_MATCH,
C159990,NO_MATCH,
C170973,NO_MATCH,
C188320,NO_MATCH,
C812279,MATCH,SDN-41163
C314756,MATCH,SDN-42962
C806833,NO_MATCH,
C955164,NO_MATCH,
C769122,NO_MATCH,
C467792,NO_MATCH,
C957836,NO_MATCH,
C995579,NO_MATCH,
C562090,NO_MATCH,
C454325,NO_MATCH,
C617897,NO_MATCH,
C379693,NO_MATCH,
C470433,MATCH,SDN-97490
C185394,NO_MATCH,
C858106,NO_MATCH,
C454032,NO_MATCH,
C614662,NO_MATCH,
C395349,NO_MATCH,
C425948,MATCH,SDN-91397
C765951,NO_MATCH,
C670691,NO_MATCH,
C940543,NO_MATCH,
C318128,NO_MATCH,
C711490,NO_MATCH,
C610976,MATCH,SDN-88699
C501693,NO_MATCH,
C937294,NO_MATCH,
C390125,NO_MATCH,
C815916,MATCH,SDN-13643
C440552,NO_MATCH,
C296781,NO_MATCH,
C367751,NO_MATCH,
C566708,NO_MATCH,
C423241,NO_MATCH,
C592504,NO_MATCH,
C914471,NO_MATCH,
C616463,NO_MATCH,
C665863,NO_MATCH,
C254019,NO_MATCH,
C353866,MATCH,SDN-83269
C227689,NO_MATCH,
C921618,NO_MATCH,
C213208,NO_MATCH,
C765177,MATCH,SDN-58989
C513195,MATCH,SDN-43954
C447366,NO_MATCH,
C708093,NO_MATCH,
C920443,NO_MATCH,
C806567,MATCH,SDN-87393
C114343,NO_MATCH,
C359694,MATCH,SDN-75815
C538761,NO_MATCH,
C503608,MATCH,SDN-18133
C533754,NO_MATCH,
C482274,MATCH,SDN-95645
C275711,NO_MATCH,
C908507,MATCH,SDN-96832
C238430,NO_MATCH,
C767374,NO_MATCH,
C113548,NO_MATCH,
C194815,MATCH,SDN-13016
C502277,MATCH,SDN-63723
C314672,MATCH,SDN-13761
C327488,NO_MATCH,
C536411,MATCH,SDN-84142
C700800,NO_MATCH,
C213540,NO_MATCH,
C305846,NO_MATCH,
C141423,NO_MATCH,
C359731,NO_MATCH,
C883303,MATCH,SDN-17410
C117544,MATCH,SDN-35006
C451044,MATCH,SDN-43216
C324135,MATCH,SDN-47949
C299341,MATCH,SDN-39879
C453524,NO_MATCH,
C820154,NO_MATCH,
C355405,NO_MATCH,
C245784,NO_MATCH,
C327474,NO_MATCH,
C554660,MATCH,SDN-89896
C127340,MATCH,SDN-38870
C873621,NO_MATCH,
C362003,MATCH,SDN-59849
C266542,NO_MATCH,
C164245,MATCH,SDN-52427
C539854,NO_MATCH,
C914187,NO_MATCH,
C811090,MATCH,SDN-45528
C170727,NO_MATCH,
C133137,NO_MATCH,
C600307,MATCH,SDN-86810
C113272,NO_MATCH,
C308379,NO_MATCH,
C453712,NO_MATCH,
C317896,NO_MATCH,
C182394,NO_MATCH,
C426102,NO_MATCH,
C436898,NO_MATCH,
C272115,MATCH,SDN-48372
C330743,NO_MATCH,
C130283,NO_MATCH,
C431752,MATCH,SDN-12018
C917714,NO_MATCH,
C707987,NO_MATCH,
C349588,MATCH,SDN-71767
C973122,NO_MATCH,
C722206,MATCH,SDN-23772
C600407,NO_MATCH,
C374116,NO_MATCH,
C661978,MATCH,SDN-86562
C460803,MATCH,SDN-89358
C757286,NO_MATCH,
C982031,MATCH,SDN-78434
C602856,NO_MATCH,
C205301,NO_MATCH,
C433768,MATCH,SDN-82265
C176923,NO_MATCH,
C424339,NO_MATCH,
C902390,NO_MATCH,
C875371,MATCH,SDN-72123
C948992,NO_MATCH,
C741731,MATCH,SDN-33151
C247397,NO_MATCH,
C157295,NO_MATCH,
C245192,NO_MATCH,
C219778,NO_MATCH,
C475124,MATCH,SDN-64567
C882636,NO_MATCH,
C892807,MATCH,SDN-70400
C361454,MATCH,SDN-68944
C573543,MATCH,SDN-32359
C155638,NO_MATCH,
C425465,MATCH,SDN-43250
C632820,NO_MATCH,
C913307,NO_MATCH,
C601437,NO_MATCH,
C284999,NO_MATCH,
C854220,NO_MATCH,
C683829,NO_MATCH,
C854699,MATCH,SDN-58139
C584355,NO_MATCH,
C391861,MATCH,SDN-36641
C709008,MATCH,SDN-68182
C758962,NO_MATCH,
C649976,NO_MATCH,
C179550,NO_MATCH,
